Data,Último,Abertura,Máxima,Mínima,Bolsa,Moeda,Ano,Mes,Trimestre,Semestre,Dia_Semana,Dia_Util,Data_Vencimento,Safra,Dias_Ate_Vencimento,Periodo_Contrato,Epoca_Safra,Ultimo,Maxima,Minima,Variacao,Mes_Vencimento,Ano_Vencimento,Media_Movel_5d,Media_Movel_21d,Volatilidade_21d,Volume_Normalizado
2019-06-01,"39,20",39.85,"41,50","37,00",B3,BRL,2019,6,2,1,Saturday,Não,2025-05-01,2018/2019,2161,Longo,Desenvolvimento,39.2,41.5,37.0,-1.28,Mai,2025,38.422000000000004,37.05809523809524,11.957879669509818,
2019-06-01,"420,25",426.25,"464,25","407,00",CFD,USD,2019,6,2,1,Saturday,Não,2024-12-01,2018/2019,2010,Longo,Desenvolvimento,420.25,464.25,407.0,-1.58,Dez,2024,383.8,370.4047619047619,5.901870446045451,
2019-06-01,"420,25",426.25,"464,25","407,00",CME,USD,2019,6,2,1,Saturday,Não,2025-03-01,2018/2019,2100,Longo,Desenvolvimento,420.25,464.25,407.0,-1.58,Mar,2025,439.75,405.7142857142857,8.522999052982618,
2019-06-01,"424,75",435.25,"468,75","416,50",CME,USD,2019,6,2,1,Saturday,Não,2025-03-01,2018/2019,2100,Longo,Desenvolvimento,424.75,468.75,416.5,-2.58,Mar,2025,434.4,408.5,8.576925634126315,
2019-06-01,"431,50",443.25,"473,00","425,00",CME,USD,2019,6,2,1,Saturday,Não,2025-05-01,2018/2019,2161,Longo,Desenvolvimento,431.5,473.0,425.0,-2.76,Mai,2025,430.15,411.1904761904762,8.638401637869277,
2019-06-01,"439,50",451.0,"476,00","431,75",CME,USD,2019,6,2,1,Saturday,Não,2025-07-01,2018/2019,2222,Longo,Desenvolvimento,439.5,476.0,431.75,-2.66,Jul,2025,427.3,413.79761904761904,8.726740868759421,
2019-06-01,"443,00",452.0,"476,50","433,00",CME,USD,2019,6,2,1,Saturday,Não,2025-09-01,2018/2019,2284,Longo,Desenvolvimento,443.0,476.5,433.0,-2.15,Set,2025,431.8,415.98809523809524,8.823705354921819,
2019-06-01,"446,00",452.5,"478,00","434,00",CME,USD,2019,6,2,1,Saturday,Não,2025-12-01,2018/2019,2375,Longo,Desenvolvimento,446.0,478.0,434.0,-1.71,Dez,2025,436.95,418.01190476190476,8.879081355314044,
2019-06-01,"417,25",420.5,"436,25","400,50",CME,USD,2019,6,2,1,Saturday,Não,2026-03-01,2018/2019,2465,Longo,Desenvolvimento,417.25,436.25,400.5,-0.77,Mar,2026,435.45,418.4404761904762,8.900972766528161,
2019-07-01,"36,60",37.21,"38,10","36,31",B3,BRL,2019,7,3,2,Monday,Sim,2025-01-01,2018/2019,2011,Longo,Colheita,36.6,38.1,36.31,-1.61,Jan,2025,37.974000000000004,36.92,11.887888334250919,
2019-07-01,"38,46",37.0,"40,02","36,35",B3,BRL,2019,7,3,2,Monday,Sim,2025-03-01,2018/2019,2070,Longo,Colheita,38.46,40.02,36.35,3.5,Mar,2025,37.724000000000004,36.86333333333334,11.808519160415706,
2019-07-01,"40,10",39.0,"41,15","38,25",B3,BRL,2019,7,3,2,Monday,Sim,2025-05-01,2018/2019,2131,Longo,Colheita,40.1,41.15,38.25,2.3,Mai,2025,38.304,36.977619047619044,11.72466224510987,
2019-07-01,"400,25",424.25,"460,00","400,00",CFD,USD,2019,7,3,2,Monday,Sim,2024-12-01,2018/2019,1980,Longo,Colheita,400.25,460.0,400.0,-4.76,Dez,2024,391.45,373.0,5.983213939649745,
2019-07-01,"400,25",424.25,"460,00","400,00",CME,USD,2019,7,3,2,Monday,Sim,2025-03-01,2018/2019,2070,Longo,Colheita,400.25,460.0,400.0,-4.76,Mar,2025,429.2,420.67857142857144,9.052330244591314,
2019-07-01,"410,00",429.0,"464,75","409,50",CME,USD,2019,7,3,2,Monday,Sim,2025-03-01,2018/2019,2070,Longo,Colheita,410.0,464.75,409.5,-3.47,Mar,2025,423.3,422.9404761904762,9.1374294082349,
2019-07-01,"420,50",435.0,"470,50","420,00",CME,USD,2019,7,3,2,Monday,Sim,2025-05-01,2018/2019,2131,Longo,Colheita,420.5,470.5,420.0,-2.55,Mai,2025,418.8,425.32142857142856,9.180598823709952,
2019-07-01,"426,00",442.75,"471,75","425,75",CME,USD,2019,7,3,2,Monday,Sim,2025-07-01,2018/2019,2192,Longo,Colheita,426.0,471.75,425.75,-3.07,Jul,2025,414.8,427.4642857142857,9.248064379204145,
2019-07-01,"430,25",446.5,"472,75","430,00",CME,USD,2019,7,3,2,Monday,Sim,2025-09-01,2018/2019,2254,Longo,Colheita,430.25,472.75,430.0,-2.88,Set,2025,417.4,429.0952380952381,9.323867019132994,
2019-07-01,"415,75",448.25,"469,25","415,25",CME,USD,2019,7,3,2,Monday,Sim,2025-12-01,2018/2019,2345,Longo,Colheita,415.75,469.25,415.25,-6.78,Dez,2025,420.5,429.6309523809524,9.577628347451395,
2019-07-01,"411,25",418.25,"432,75","410,75",CME,USD,2019,7,3,2,Monday,Sim,2026-03-01,2018/2019,2435,Longo,Colheita,411.25,432.75,410.75,-1.44,Mar,2026,420.75,429.5952380952381,9.621809403146374,
2019-08-01,"37,28",36.56,"38,90","36,01",B3,BRL,2019,8,3,2,Thursday,Sim,2025-01-01,2018/2019,1980,Longo,Colheita,37.28,38.9,36.01,1.86,Jan,2025,38.328,36.80238095238095,11.705579215139455,
2019-08-01,"38,50",38.68,"40,60","37,01",B3,BRL,2019,8,3,2,Thursday,Sim,2025-03-01,2018/2019,2039,Longo,Colheita,38.5,40.6,37.01,0.1,Mar,2025,38.188,36.77666666666667,11.698114622206681,
2019-08-01,"40,00",39.9,"41,49","38,50",B3,BRL,2019,8,3,2,Thursday,Sim,2025-05-01,2018/2019,2100,Longo,Colheita,40.0,41.49,38.5,-0.25,Mai,2025,38.868,37.00333333333334,11.592313545333967,
2019-08-01,"358,00",401.75,"417,00","355,25",CFD,USD,2019,8,3,2,Thursday,Sim,2024-12-01,2018/2019,1949,Longo,Colheita,358.0,417.0,355.25,-10.56,Dez,2024,391.75,373.7738095238095,6.47349699415496,
2019-08-01,"358,00",401.75,"417,00","355,25",CME,USD,2019,8,3,2,Thursday,Sim,2025-03-01,2018/2019,2039,Longo,Colheita,358.0,417.0,355.25,-10.56,Mar,2025,408.25,426.3095238095238,9.181993195794629,
2019-08-01,"369,75",411.25,"424,50","364,25",CME,USD,2019,8,3,2,Thursday,Sim,2025-03-01,2018/2019,2039,Longo,Colheita,369.75,424.5,364.25,-9.82,Mar,2025,397.0,423.1547619047619,8.47172940122729,
2019-08-01,"382,25",421.5,"434,25","376,00",CME,USD,2019,8,3,2,Thursday,Sim,2025-05-01,2018/2019,2100,Longo,Colheita,382.25,434.25,376.0,-9.1,Mai,2025,387.4,420.2261904761905,7.4422551305750915,
2019-08-01,"390,00",427.5,"439,00","384,00",CME,USD,2019,8,3,2,Thursday,Sim,2025-07-01,2018/2019,2161,Longo,Colheita,390.0,439.0,384.0,-8.45,Jul,2025,382.25,417.29761904761904,6.111247398191684,
2019-08-01,"397,00",431.25,"441,50","391,00",CME,USD,2019,8,3,2,Thursday,Sim,2025-09-01,2018/2019,2223,Longo,Colheita,397.0,441.5,391.0,-7.73,Set,2025,379.4,414.64285714285717,4.879749896010955,
2019-08-01,"399,25",417.0,"424,50","395,00",CME,USD,2019,8,3,2,Thursday,Sim,2025-12-01,2018/2019,2314,Longo,Colheita,399.25,424.5,395.0,-3.97,Dez,2025,387.65,412.04761904761904,3.3366809856502453,
2019-08-01,"404,25",410.75,"416,75","401,00",CME,USD,2019,8,3,2,Thursday,Sim,2026-03-01,2018/2019,2404,Longo,Colheita,404.25,416.75,401.0,-1.7,Mar,2026,394.55,411.2738095238095,3.078834040285209,
2019-09-01,"40,50",37.29,"40,60","36,40",B3,BRL,2019,9,3,2,Sunday,Não,2025-01-01,2019/2020,1949,Longo,Comercialização,40.5,40.6,36.4,8.64,Jan,2025,39.275999999999996,36.91238095238096,11.707997470186983,
2019-09-01,"41,80",38.59,"41,84","37,41",B3,BRL,2019,9,3,2,Sunday,Não,2025-03-01,2019/2020,2008,Longo,Comercialização,41.8,41.84,37.41,8.57,Mar,2025,39.616,37.026666666666664,11.826210498799046,
2019-09-01,"41,73",39.86,"41,70","38,75",B3,BRL,2019,9,3,2,Sunday,Não,2025-05-01,2019/2020,2069,Longo,Comercialização,41.73,41.7,38.75,4.32,Mai,2025,40.506,37.30904761904762,11.844658068593825,
2019-09-01,"388,00",358.75,"388,25","340,00",CFD,USD,2019,9,3,2,Sunday,Não,2024-12-01,2019/2020,1918,Longo,Comercialização,388.0,388.25,340.0,8.38,Dez,2024,398.7,375.54761904761904,6.68992910489875,
2019-09-01,"388,00",358.75,"388,25","340,00",CME,USD,2019,9,3,2,Sunday,Não,2025-03-01,2019/2020,2008,Longo,Comercialização,388.0,388.25,340.0,8.38,Mar,2025,395.7,409.73809523809524,4.113543021590521,
2019-09-01,"399,50",369.5,"399,75","352,25",CME,USD,2019,9,3,2,Sunday,Não,2025-03-01,2019/2020,2008,Longo,Comercialização,399.5,399.75,352.25,8.05,Mar,2025,397.6,408.5357142857143,4.861671817095713,
2019-09-01,"405,25",382.25,"405,25","365,75",CME,USD,2019,9,3,2,Sunday,Não,2025-05-01,2019/2020,2069,Longo,Comercialização,405.25,405.25,365.75,6.02,Mai,2025,399.25,407.2857142857143,5.273133296428664,
2019-09-01,"408,50",390.0,"408,75","374,75",CME,USD,2019,9,3,2,Sunday,Não,2025-07-01,2019/2020,2130,Longo,Comercialização,408.5,408.75,374.75,4.74,Jul,2025,401.1,405.8095238095238,5.531627806575209,
2019-09-01,"404,50",396.75,"405,25","382,25",CME,USD,2019,9,3,2,Sunday,Não,2025-09-01,2019/2020,2192,Longo,Comercialização,404.5,405.25,382.25,1.89,Set,2025,401.15,403.9761904761905,5.616137081151561,
2019-09-01,"408,25",399.25,"411,00","387,50",CME,USD,2019,9,3,2,Sunday,Não,2025-12-01,2019/2020,2283,Longo,Comercialização,408.25,411.0,387.5,2.25,Dez,2025,405.2,402.17857142857144,5.705032991015152,
2019-09-01,"417,50",404.0,"420,75","394,50",CME,USD,2019,9,3,2,Sunday,Não,2026-03-01,2019/2020,2373,Longo,Comercialização,417.5,420.75,394.5,3.28,Mar,2026,408.8,402.1904761904762,5.822230304126209,
2019-10-01,"42,61",40.52,"44,10","39,95",B3,BRL,2019,10,4,2,Tuesday,Sim,2025-01-01,2019/2020,1919,Longo,Comercialização,42.61,44.1,39.95,5.21,Jan,2025,41.327999999999996,37.6,11.328882956744636,
2019-10-01,"43,33",41.83,"44,65","40,60",B3,BRL,2019,10,4,2,Tuesday,Sim,2025-03-01,2019/2020,1978,Longo,Comercialização,43.33,44.65,40.6,3.66,Mar,2025,41.994,38.053333333333335,10.678185194480337,
2019-10-01,"43,25",41.74,"44,20","41,20",B3,BRL,2019,10,4,2,Tuesday,Sim,2025-05-01,2019/2020,2039,Longo,Comercialização,43.25,44.2,41.2,3.64,Mai,2025,42.544,38.483333333333334,10.5355401244685,
2019-10-01,"390,00",386.75,"402,50","378,25",CFD,USD,2019,10,4,2,Tuesday,Sim,2024-12-01,2019/2020,1888,Longo,Comercialização,390.0,402.5,378.25,0.52,Dez,2024,391.3,376.9047619047619,6.667808092762174,
2019-10-01,"390,00",386.75,"402,50","378,25",CME,USD,2019,10,4,2,Tuesday,Sim,2025-03-01,2019/2020,1978,Longo,Comercialização,390.0,402.5,378.25,0.52,Mar,2025,405.75,401.70238095238096,5.810364139068332,
2019-10-01,"398,75",398.25,"411,75","389,75",CME,USD,2019,10,4,2,Tuesday,Sim,2025-03-01,2019/2020,1978,Longo,Comercialização,398.75,411.75,389.75,-0.19,Mar,2025,403.8,401.1666666666667,5.8054158622215155,
2019-10-01,"404,75",403.75,"416,50","396,00",CME,USD,2019,10,4,2,Tuesday,Sim,2025-05-01,2019/2020,2039,Longo,Comercialização,404.75,416.5,396.0,-0.12,Mai,2025,403.85,400.4166666666667,5.809261489003477,
2019-10-01,"410,00",407.5,"420,00","400,75",CME,USD,2019,10,4,2,Tuesday,Sim,2025-07-01,2019/2020,2100,Longo,Comercialização,410.0,420.0,400.75,0.37,Jul,2025,404.2,399.6547619047619,5.810121464183969,
2019-10-01,"402,00",403.5,"410,00","399,25",CME,USD,2019,10,4,2,Tuesday,Sim,2025-09-01,2019/2020,2162,Longo,Comercialização,402.0,410.0,399.25,-0.62,Set,2025,401.1,398.3095238095238,5.800259025414692,
2019-10-01,"405,75",407.5,"411,50","403,50",CME,USD,2019,10,4,2,Tuesday,Sim,2025-12-01,2019/2020,2253,Longo,Comercialização,405.75,411.5,403.5,-0.61,Dez,2025,404.25,397.8333333333333,5.657427482017383,
2019-10-01,"415,75",416.5,"420,75","413,50",CME,USD,2019,10,4,2,Tuesday,Sim,2026-03-01,2019/2020,2343,Longo,Comercialização,415.75,420.75,413.5,-0.42,Mar,2026,407.65,398.04761904761904,5.656899453638119,
2019-11-01,"49,25",42.53,"49,48","41,70",B3,BRL,2019,11,4,2,Friday,Sim,2025-01-01,2019/2020,1888,Longo,Entressafra,49.25,49.48,41.7,15.58,Jan,2025,44.034,39.31761904761905,10.120428350618367,
2019-11-01,"48,32",43.2,"48,59","42,82",B3,BRL,2019,11,4,2,Friday,Sim,2025-03-01,2019/2020,1947,Longo,Entressafra,48.32,48.59,42.82,11.52,Mar,2025,45.352,40.156666666666666,9.674163702012352,
2019-11-01,"46,53",42.3,"47,15","42,30",B3,BRL,2019,11,4,2,Friday,Sim,2025-05-01,2019/2020,2008,Longo,Entressafra,46.53,47.15,42.3,7.58,Mai,2025,46.135999999999996,40.88809523809524,9.06028952023478,
2019-11-01,"371,25",389.25,"391,75","362,25",CFD,USD,2019,11,4,2,Friday,Sim,2024-12-01,2019/2020,1857,Longo,Entressafra,371.25,391.75,362.25,-4.81,Dez,2024,381.5,376.75,6.728761826241562,
2019-11-01,"371,25",389.25,"391,75","362,25",CME,USD,2019,11,4,2,Friday,Sim,2025-03-01,2019/2020,1947,Longo,Entressafra,371.25,391.75,362.25,-4.81,Mar,2025,400.95,398.67857142857144,5.29055983175062,
2019-11-01,"381,25",398.25,"400,00","373,00",CME,USD,2019,11,4,2,Friday,Sim,2025-03-01,2019/2020,1947,Longo,Entressafra,381.25,400.0,373.0,-4.39,Mar,2025,395.2,399.2261904761905,4.93691464281853,
2019-11-01,"385,75",404.5,"406,00","378,75",CME,USD,2019,11,4,2,Friday,Sim,2025-05-01,2019/2020,2008,Longo,Entressafra,385.75,406.0,378.75,-4.69,Mai,2025,391.95,399.39285714285717,4.628707831617373,
2019-11-01,"390,25",409.75,"411,50","383,75",CME,USD,2019,11,4,2,Friday,Sim,2025-07-01,2019/2020,2069,Longo,Entressafra,390.25,411.5,383.75,-4.82,Jul,2025,388.85,399.4047619047619,4.361546307271769,
2019-11-01,"388,00",402.0,"404,00","383,75",CME,USD,2019,11,4,2,Friday,Sim,2025-09-01,2019/2020,2131,Longo,Entressafra,388.0,404.0,383.75,-3.48,Set,2025,383.3,398.9761904761905,4.070505467617575,
2019-11-01,"391,00",405.75,"407,25","388,50",CME,USD,2019,11,4,2,Friday,Sim,2025-12-01,2019/2020,2222,Longo,Entressafra,391.0,407.25,388.5,-3.64,Dez,2025,387.25,398.5833333333333,4.053919678768262,
2019-11-01,"401,00",416.25,"417,00","399,00",CME,USD,2019,11,4,2,Friday,Sim,2026-03-01,2019/2020,2312,Longo,Entressafra,401.0,417.0,399.0,-3.55,Mar,2026,391.2,398.42857142857144,4.1188209709182555,
2019-12-01,"49,01",49.3,"50,26","47,63",B3,BRL,2019,12,4,2,Sunday,Não,2025-01-01,2019/2020,1858,Longo,Entressafra,49.01,50.26,47.63,-0.49,Jan,2025,47.272000000000006,41.39904761904762,8.596421099171778,
2019-12-01,"49,79",48.3,"49,85","46,55",B3,BRL,2019,12,4,2,Sunday,Não,2025-03-01,2019/2020,1917,Longo,Entressafra,49.79,49.85,46.55,3.04,Mar,2025,48.58,41.920476190476194,7.160855129834438,
2019-12-01,"46,96",46.75,"47,30","44,61",B3,BRL,2019,12,4,2,Sunday,Não,2025-05-01,2019/2020,1978,Longo,Entressafra,46.96,47.3,44.61,0.92,Mai,2025,48.122,42.26571428571428,4.922952511305733,
2019-12-01,"387,75",371.75,"392,00","357,00",CFD,USD,2019,12,4,2,Sunday,Não,2024-12-01,2019/2020,1827,Longo,Entressafra,387.75,392.0,357.0,4.44,Dez,2024,379.0,376.75,6.754146345552695,
2019-12-01,"387,75",371.75,"392,00","357,00",CME,USD,2019,12,4,2,Sunday,Não,2025-03-01,2019/2020,1917,Longo,Entressafra,387.75,392.0,357.0,4.44,Mar,2025,391.6,398.4166666666667,3.805290364992476,
2019-12-01,"394,75",381.5,"398,50","371,00",CME,USD,2019,12,4,2,Sunday,Não,2025-03-01,2019/2020,1917,Longo,Entressafra,394.75,398.5,371.0,3.54,Mar,2025,392.5,398.1904761904762,3.4384568798060453,
2019-12-01,"401,00",386.0,"404,25","377,50",CME,USD,2019,12,4,2,Sunday,Não,2025-05-01,2019/2020,1978,Longo,Entressafra,401.0,404.25,377.5,3.95,Mai,2025,395.1,397.98809523809524,3.2769805352750025,
2019-12-01,"401,00",390.25,"403,50","383,50",CME,USD,2019,12,4,2,Sunday,Não,2025-07-01,2019/2020,2039,Longo,Entressafra,401.0,403.5,383.5,2.75,Jul,2025,397.1,397.6309523809524,3.1501823832309874,
2019-12-01,"402,50",388.0,"404,50","384,00",CME,USD,2019,12,4,2,Sunday,Não,2025-09-01,2019/2020,2101,Longo,Entressafra,402.5,404.5,384.0,3.74,Set,2025,397.4,397.5357142857143,3.241887530730296,
2019-12-01,"411,25",392.0,"413,00","387,75",CME,USD,2019,12,4,2,Sunday,Não,2025-12-01,2019/2020,2192,Longo,Entressafra,411.25,413.0,387.75,5.18,Dez,2025,402.1,397.67857142857144,3.4159303271583004,
2019-12-01,"415,50",401.0,"417,00","398,00",CME,USD,2019,12,4,2,Sunday,Não,2026-03-01,2019/2020,2282,Longo,Entressafra,415.5,417.0,398.0,3.62,Mar,2026,406.25,397.5833333333333,3.433858582106225,
2020-01-01,"48,99",49.45,"52,95","48,44",B3,BRL,2020,1,1,1,Wednesday,Sim,2025-01-01,2019/2020,1827,Longo,Entressafra,48.99,52.95,48.44,-0.04,Jan,2025,48.256,42.82714285714286,4.785118050989417,
2020-01-01,"46,62",49.7,"52,84","46,01",B3,BRL,2020,1,1,1,Wednesday,Sim,2025-03-01,2019/2020,1886,Longo,Entressafra,46.62,52.84,46.01,-6.37,Mar,2025,48.274,43.27761904761905,4.9681534847082816,
2020-01-01,"42,00",47.49,"49,44","41,90",B3,BRL,2020,1,1,1,Wednesday,Sim,2025-05-01,2019/2020,1947,Longo,Entressafra,42.0,49.44,41.9,-10.56,Mai,2025,46.872,43.41095238095238,5.751719287474377,
2020-01-01,"381,25",387.75,"394,00","375,25",CFD,USD,2020,1,1,1,Wednesday,Sim,2024-12-01,2019/2020,1796,Longo,Entressafra,381.25,394.0,375.25,-1.68,Dez,2024,383.65,376.2142857142857,6.7619893522542585,
2020-01-01,"381,25",387.75,"394,00","375,25",CME,USD,2020,1,1,1,Wednesday,Sim,2025-03-01,2019/2020,1886,Longo,Entressafra,381.25,394.0,375.25,-1.68,Mar,2025,402.3,397.1666666666667,3.445812365341832,
2020-01-01,"386,50",394.5,"398,75","382,25",CME,USD,2020,1,1,1,Wednesday,Sim,2025-03-01,2019/2020,1886,Longo,Entressafra,386.5,398.75,382.25,-2.09,Mar,2025,399.4,396.5833333333333,3.468789276911883,
2020-01-01,"391,00",400.75,"404,50","388,50",CME,USD,2020,1,1,1,Wednesday,Sim,2025-05-01,2019/2020,1947,Longo,Entressafra,391.0,404.5,388.5,-2.49,Mai,2025,397.1,395.92857142857144,3.499383687233512,
2020-01-01,"387,75",400.75,"403,25","386,25",CME,USD,2020,1,1,1,Wednesday,Sim,2025-07-01,2019/2020,2008,Longo,Entressafra,387.75,403.25,386.25,-3.3,Jul,2025,392.4,394.8690476190476,3.5470767306802307,
2020-01-01,"390,75",401.75,"404,75","389,50",CME,USD,2020,1,1,1,Wednesday,Sim,2025-09-01,2019/2020,2070,Longo,Entressafra,390.75,404.75,389.5,-2.92,Set,2025,387.45,394.3333333333333,3.581874476011769,
2020-01-01,"400,50",410.75,"414,25","398,75",CME,USD,2020,1,1,1,Wednesday,Sim,2025-12-01,2019/2020,2161,Longo,Entressafra,400.5,414.25,398.75,-2.61,Dez,2025,391.3,394.0833333333333,3.6045891384653923,
2020-01-01,"404,50",415.0,"418,00","403,25",CME,USD,2020,1,1,1,Wednesday,Sim,2026-03-01,2019/2020,2251,Longo,Entressafra,404.5,418.0,403.25,-2.65,Mar,2026,394.9,393.54761904761904,3.624346706320861,
2020-02-01,"53,43",49.08,"53,55","47,95",B3,BRL,2020,2,1,1,Saturday,Não,2025-01-01,2019/2020,1796,Longo,Entressafra,53.43,53.55,47.95,9.06,Jan,2025,47.6,44.212380952380954,5.803473344226098,
2020-02-01,"48,45",46.65,"48,70","45,15",B3,BRL,2020,2,1,1,Saturday,Não,2025-03-01,2019/2020,1855,Longo,Entressafra,48.45,48.7,45.15,3.93,Mar,2025,47.898,44.68809523809524,5.80453349095507,
2020-02-01,"44,46",41.84,"43,70","41,45",B3,BRL,2020,2,1,1,Saturday,Não,2025-05-01,2019/2020,1916,Longo,Entressafra,44.46,43.7,41.45,5.86,Mai,2025,46.992000000000004,44.89571428571429,5.821564468177163,
2020-02-01,"366,50",380.5,"385,00","361,75",CFD,USD,2020,2,1,1,Saturday,Não,2024-12-01,2019/2020,1765,Longo,Entressafra,366.5,385.0,361.75,-3.87,Dez,2024,379.35,374.9047619047619,6.815634163276299,
2020-02-01,"366,50",380.5,"385,00","361,75",CME,USD,2020,2,1,1,Saturday,Não,2025-03-01,2019/2020,1855,Longo,Entressafra,366.5,385.0,361.75,-3.87,Mar,2025,390.0,393.32142857142856,3.579790696195974,
2020-02-01,"368,25",386.0,"389,50","365,75",CME,USD,2020,2,1,1,Saturday,Não,2025-03-01,2019/2020,1855,Longo,Entressafra,368.25,389.5,365.75,-4.72,Mar,2025,386.1,392.70238095238096,3.596548742495044,
2020-02-01,"372,50",390.5,"394,00","370,00",CME,USD,2020,2,1,1,Saturday,Não,2025-05-01,2019/2020,1916,Longo,Entressafra,372.5,394.0,370.0,-4.73,Mai,2025,382.45,392.07142857142856,3.5986559660385136,
2020-02-01,"372,50",387.5,"390,75","370,25",CME,USD,2020,2,1,1,Saturday,Não,2025-07-01,2019/2020,1977,Longo,Entressafra,372.5,390.75,370.25,-3.93,Jul,2025,376.85,391.2261904761905,3.5554164580926404,
2020-02-01,"377,00",389.75,"394,00","375,00",CME,USD,2020,2,1,1,Saturday,Não,2025-09-01,2019/2020,2039,Longo,Entressafra,377.0,394.0,375.0,-3.52,Set,2025,371.35,390.70238095238096,3.5568904959247516,
2020-02-01,"387,50",400.25,"402,75","385,50",CME,USD,2020,2,1,1,Saturday,Não,2025-12-01,2019/2020,2130,Longo,Entressafra,387.5,402.75,385.5,-3.25,Dez,2025,375.55,390.5357142857143,3.5427493359173297,
2020-02-01,"392,75",404.0,"406,75","390,50",CME,USD,2020,2,1,1,Saturday,Não,2026-03-01,2019/2020,2220,Longo,Entressafra,392.75,406.75,390.5,-2.9,Mar,2026,380.45,390.14285714285717,3.5208571061468237,
2020-03-01,"50,69",54.25,"57,81","46,75",B3,BRL,2020,3,1,1,Sunday,Não,2025-01-01,2019/2020,1767,Longo,Plantio,50.69,57.81,46.75,-5.13,Jan,2025,47.806,45.53428571428571,6.118785477060436,
2020-03-01,"46,60",49.39,"52,97","46,26",B3,BRL,2020,3,1,1,Sunday,Não,2025-03-01,2019/2020,1826,Longo,Plantio,46.6,52.97,46.26,-3.82,Mar,2025,48.726,45.919999999999995,6.2782281774095345,
2020-03-01,"44,56",47.44,"47,44","42,42",B3,BRL,2020,3,1,1,Sunday,Não,2025-05-01,2019/2020,1887,Longo,Plantio,44.56,47.44,42.42,0.22,Mai,2025,46.952,46.137142857142855,6.266556698629866,
2020-03-01,"340,75",366.5,"388,50","332,00",CFD,USD,2020,3,1,1,Sunday,Não,2024-12-01,2019/2020,1736,Longo,Plantio,340.75,388.5,332.0,-7.03,Dez,2024,369.5,374.45238095238096,6.540478029711807,
2020-03-01,"340,75",366.5,"388,50","332,00",CME,USD,2020,3,1,1,Sunday,Não,2025-03-01,2019/2020,1826,Longo,Plantio,340.75,388.5,332.0,-7.03,Mar,2025,374.1,387.9047619047619,3.5519013687507095,
2020-03-01,"346,00",368.25,"386,75","338,25",CME,USD,2020,3,1,1,Sunday,Não,2025-03-01,2019/2020,1826,Longo,Plantio,346.0,386.75,338.25,-6.04,Mar,2025,368.8,385.5833333333333,3.503732499574028,
2020-03-01,"349,75",372.5,"387,75","344,75",CME,USD,2020,3,1,1,Sunday,Não,2025-05-01,2019/2020,1887,Longo,Plantio,349.75,387.75,344.75,-6.11,Mai,2025,363.35,383.14285714285717,3.3582445102279315,
2020-03-01,"357,50",371.75,"383,25","353,25",CME,USD,2020,3,1,1,Sunday,Não,2025-07-01,2019/2020,1948,Longo,Plantio,357.5,383.25,353.25,-4.03,Jul,2025,357.35,381.07142857142856,3.1677762216539294,
2020-03-01,"368,50",376.75,"386,75","365,00",CME,USD,2020,3,1,1,Sunday,Não,2025-09-01,2019/2020,2010,Longo,Plantio,368.5,386.75,365.0,-2.25,Set,2025,352.5,379.45238095238096,2.8151198908749615,
2020-03-01,"374,50",386.5,"396,25","370,50",CME,USD,2020,3,1,1,Sunday,Não,2025-12-01,2019/2020,2101,Longo,Plantio,374.5,396.25,370.5,-3.35,Dez,2025,359.25,377.70238095238096,2.1166966627045607,
2020-03-01,"377,50",391.75,"400,75","373,25",CME,USD,2020,3,1,1,Sunday,Não,2026-03-01,2019/2020,2191,Longo,Plantio,377.5,400.75,373.25,-3.88,Mar,2026,365.55,375.89285714285717,1.396185279013212,
2020-04-01,"47,23",49.65,"49,65","45,20",B3,BRL,2020,4,2,1,Wednesday,Sim,2025-01-01,2019/2020,1736,Longo,Plantio,47.23,49.65,45.2,-6.83,Jan,2025,46.708000000000006,46.45761904761904,6.489473491006508,
2020-04-01,"44,96",43.99,"45,30","42,05",B3,BRL,2020,4,2,1,Wednesday,Sim,2025-03-01,2019/2020,1795,Longo,Plantio,44.96,45.3,42.05,-3.52,Mar,2025,46.808,46.60809523809524,6.448535418807828,
2020-04-01,"43,05",44.0,"44,15","41,31",B3,BRL,2020,4,2,1,Wednesday,Sim,2025-05-01,2019/2020,1856,Longo,Plantio,43.05,44.15,41.31,-3.39,Mai,2025,45.28,46.670952380952386,6.516949147452064,
2020-04-01,"311,50",341.25,"343,25","300,25",CFD,USD,2020,4,2,1,Wednesday,Sim,2024-12-01,2019/2020,1705,Longo,Plantio,311.5,343.25,300.25,-8.58,Dez,2024,357.55,371.5595238095238,6.6371887694945615,
2020-04-01,"311,50",341.25,"343,25","300,25",CME,USD,2020,4,2,1,Wednesday,Sim,2025-03-01,2019/2020,1795,Longo,Plantio,311.5,343.25,300.25,-8.58,Mar,2025,357.9,372.57142857142856,1.6835011703221543,
2020-04-01,"320,00",346.25,"347,50","309,00",CME,USD,2020,4,2,1,Wednesday,Sim,2025-03-01,2019/2020,1795,Longo,Plantio,320.0,347.5,309.0,-7.51,Mar,2025,350.4,369.4047619047619,1.7864433940094147,
